Artist_Group,Artist,Title,QR_Code,Released,Record_Case
"Steve Winwood","Steve Winwood",Valerie,https://www.discogs.com/release/2458639,1982,"7"" - Playlist - 06"
"Stevie B","Stevie B","Because I Love You (The Postman Song)",https://www.discogs.com/release/1812479,1991,"7"" - Archive 06"
"Stevie Nicks","Stevie Nicks","Rooms On Fire",https://www.discogs.com/release/963416,1989,"7"" - Playlist - 06"
"Stevie Wonder","Stevie Wonder","Another Star",https://www.discogs.com/release/798696,1977,"7"" - Archive 06"
"Stevie Wonder","Stevie Wonder","Don't Know Why I Love You",https://www.discogs.com/release/484542,1969,"7"" - Archive 06"
"Stevie Wonder","Stevie Wonder","Happy Birthday",https://www.discogs.com/release/1402429,1980,"7"" - Playlist - 06"
"Stevie Wonder","Stevie Wonder","Higher Ground / Too High",https://www.discogs.com/release/5321956,1973,"7"" - Retro - 03"
"Stevie Wonder","Stevie Wonder","I Ain't Gonna Stand For It",https://www.discogs.com/release/16005947,1980,"7"" - Archive 06"
"Stevie Wonder","Stevie Wonder","I Just Called To Say I Love You",https://www.discogs.com/release/15062813,1984,"7"" - Playlist - 06"
"Stevie Wonder","Stevie Wonder","I Was Made To Love Her / Never Had A Dream Come True",https://www.discogs.com/release/15068689,1980,"7"" - Archive 06"
"Stevie Wonder","Stevie Wonder","I Wish",https://www.discogs.com/release/690699,1976,"7"" - Retro - 03"
"Stevie Wonder","Stevie Wonder",Lately,https://www.discogs.com/release/14899992,"","7"" - Playlist - 06"
"Stevie Wonder","Stevie Wonder","Living For The City",https://www.discogs.com/release/749057,1973,"7"" - Retro - 03"
"Stevie Wonder","Stevie Wonder","Master Blaster",https://www.discogs.com/release/9769058,1980,"7"" - Playlist - 06"
"Stevie Wonder","Stevie Wonder","Never Had A Dream Come True",https://www.discogs.com/release/592941,1970,"7"" - Archive 06"
"Stevie Wonder","Stevie Wonder",Overjoyed,https://www.discogs.com/release/730009,1985,"7"" - Archive 06"
"Stevie Wonder","Stevie Wonder","Part-Time Lover",https://www.discogs.com/release/299310,1985,"7"" - Playlist - 06"
"Stevie Wonder","Stevie Wonder","Send One Your Love",https://www.discogs.com/release/1999377,1979,"7"" - Archive 06"
"Stevie Wonder","Stevie Wonder","Sir Duke",https://www.discogs.com/release/1831432,1977,"7"" - Playlist - 06"
"Stevie Wonder","Stevie Wonder","Songs In The Key Of Life ",https://www.discogs.com/release/13338744,1976,"7"" - Archive 06"
"Stevie Wonder","Stevie Wonder",Superstition,https://www.discogs.com/release/5421466,1973,"7"" - Retro - 03"
"Stevie Wonder","Stevie Wonder","Yester-Me, Yester-You, Yesterday / Uptight (Everything's Alright)",https://www.discogs.com/release/1865059,1976,"7"" - Playlist - 06"
"Stevie Wonder","Stevie Wonder","You Are The Sunshine Of My Life",https://www.discogs.com/release/13361162,1973,"7"" - Retro - 03"
"Stevie Wonder","Stevie Wonder","You Haven't Done Nothin'",https://www.discogs.com/release/731357,1974,"7"" - Archive 06"
"Stiff Little Fingers","Stiff Little Fingers","Alternative Ulster",https://www.discogs.com/release/710087,1978,"7"" - Playlist - 06"
"Stiff Little Fingers","Stiff Little Fingers","At The Edge",https://www.discogs.com/release/550375,1980,"7"" - Playlist - 06"
"Stiff Little Fingers","Stiff Little Fingers","Back To Front / Mr Fire Coal-Man",https://www.discogs.com/release/30417593,1980,"7"" - Playlist - 06"
"Stiff Little Fingers","Stiff Little Fingers","Bits Of Kids",https://www.discogs.com/release/1780053,1982,"7"" - Playlist - 06"
"Stiff Little Fingers","Stiff Little Fingers",Listen,https://www.discogs.com/release/868657,1982,"7"" - Playlist - 06"
"Stiff Little Fingers","Stiff Little Fingers","Nobody's Hero / Tin Soldiers",https://www.discogs.com/release/913771,1980,"7"" - Playlist - 06"
"Stiff Little Fingers","Stiff Little Fingers","Straw Dogs",https://www.discogs.com/release/11959974,1979,"7"" - Playlist - 06"
"Stills-Young Band","Stills-Young Band","Long May You Run",https://www.discogs.com/release/3933069,1976,"7"" - Archive 06"
Sting,Sting,"Englishman In New York",https://www.discogs.com/release/1808252,1988,"7"" - Playlist - 06"
Sting,Sting,"Fields Of Gold",https://www.discogs.com/release/3940453,1993,"7"" - Playlist - 06"
Sting,Sting,"If You Love Somebody Set Them Free",https://www.discogs.com/release/1070930,1985,"7"" - Playlist - 06"
Sting,Sting,"Moon Over Bourbon Street",https://www.discogs.com/release/2891614,1986,"7"" - Playlist - 06"
Sting,Sting,Russians,https://www.discogs.com/release/707220,1985,"7"" - Playlist - 06"
Sting,Sting,"Spread A Little Happiness",https://www.discogs.com/release/1073351,1982,"7"" - Playlist - 06"
"Stock, Aitken & Waterman","Stock, Aitken & Waterman","Packjammed (With The Party Posse)",https://www.discogs.com/release/8786285,1987,"7"" - Archive 06"
"Stock, Aitken & Waterman","Stock, Aitken & Waterman",Roadblock,https://www.discogs.com/release/1056144,1987,"7"" - Archive 06"
"Stone Roses","Stone Roses","She Bangs The Drums",https://www.discogs.com/release/787842,1989,"7"" - Playlist - 06"
"Stone Roses","Stone Roses","What The World Is Waiting For / Fools Gold",https://www.discogs.com/release/3540994,1989,"7"" - Playlist - 06"
Stranglers,Stranglers,"5 Minutes",https://www.discogs.com/release/7436759,1978,"7"" - Playlist - 06"
Stranglers,Stranglers,"All Day And All Of The Night",https://www.discogs.com/release/407215,1987,"7"" - Playlist - 06"
Stranglers,Stranglers,Duchess,https://www.discogs.com/release/24454766,"","7"" - Playlist - 06"
Stranglers,Stranglers,"European Female",https://www.discogs.com/release/1221897,1982,"7"" - Playlist - 06"
Stranglers,Stranglers,"Golden Brown",https://www.discogs.com/release/384847,1982,"7"" - Playlist - 06"
Stranglers,Stranglers,"Nice 'N' Sleazy",https://www.discogs.com/release/7739936,1978,"7"" - Playlist - 06"
Stranglers,Stranglers,"No More Heroes",https://www.discogs.com/release/1173448,1977,"7"" - Playlist - 06"
Stranglers,Stranglers,"Peaches / Go Buddy Go",https://www.discogs.com/release/4511392,1977,"7"" - Playlist - 06"
Stranglers,Stranglers,"Shakin' Like A Leaf",https://www.discogs.com/release/1405196,1987,"7"" - Playlist - 06"
Stranglers,Stranglers,"Skin Deep",https://www.discogs.com/release/3786661,1984,"7"" - Playlist - 06"
Stranglers,Stranglers,"Something Better Change / Straighten Out",https://www.discogs.com/release/11885081,1977,"7"" - Playlist - 06"
Stranglers,Stranglers,"Strange Little Girl",https://www.discogs.com/release/2463233,1982,"7"" - Playlist - 06"
Stranglers,Stranglers,"Walk On By / Old Codger / Tank",https://www.discogs.com/release/535236,1978,"7"" - Playlist - 06"
"Strawberry Switchblade","Strawberry Switchblade","Since Yesterday",https://www.discogs.com/release/11913935,1984,"7"" - Playlist - 06"
Strawbs,Strawbs,"Lay Down",https://www.discogs.com/release/7736407,1972,"7"" - Archive 06"
Strawbs,Strawbs,"Part Of The Union ",https://www.discogs.com/release/10839243,1973,"7"" - Retro - 03"
"Stray Cats","Stray Cats","Rock This Town",https://www.discogs.com/release/5046681,1981,"7"" - Playlist - 06"
"Stray Cats","Stray Cats","Runaway Boys",https://www.discogs.com/release/1254674,1980,"7"" - Playlist - 06"
"Stray Cats","Stray Cats","Stray Cat Strut",https://www.discogs.com/release/3288403,1981,"7"" - Playlist - 06"
Streetband,Streetband,"One Good Reason",https://www.discogs.com/release/3772853,1979,"7"" - Archive 06"
Streetband,Streetband,"One More Step",https://www.discogs.com/release/721768,1979,"7"" - Archive 06"
Streetband,Streetband,Toast,https://www.discogs.com/release/5469279,1978,"7"" - Novelty"
Stretch,Stretch,"Why Did You Do It",https://www.discogs.com/release/568435,1975,"7"" - Archive 06"
String-A-Longs,String-A-Longs,Wheels,https://www.discogs.com/release/14017622,1961,"7"" - Archive 06"
Stringband,Stringband,"Remember The Titanic",https://www.discogs.com/release/12356159,1980,"7"" - Archive 06"
"Stu Nunnery","Stu Nunnery","Sally From Syracuse",https://www.discogs.com/release/9718484,1973,"7"" - Archive 06"
"Stu Stevens","Stu Stevens","Cowboy In Paris (Chacun Fait...) / Crazy Lovin'",https://www.discogs.com/release/5903295,1982,"7"" - Archive 06"
"Stuart Gillies","Stuart Gillies",Amanda,https://www.discogs.com/release/4006899,1973,"7"" - Archive 06"
"Stuart Gillies","Stuart Gillies","For My Love",https://www.discogs.com/release/2144430,1972,"7"" - Archive 06"
"Studio's Tour Orchestra","Studio's Tour Orchestra","Coronation Street Theme Music",https://www.discogs.com/release/8246288,1988,"7"" - Archive 06"
"Stutz Bear Cats","Stutz Bear Cats","The Song That I Sing",https://www.discogs.com/release/2367459,1982,"7"" - Archive 06"
"Style Council","Style Council","A Solid Bond In Your Heart",https://www.discogs.com/release/7023577,1983,"7"" - Playlist - 06"
"Style Council","Style Council","Come To Milton Keynes",https://www.discogs.com/release/831734,1985,"7"" - Playlist - 06"
"Style Council","Style Council","Groovin'",https://www.discogs.com/release/4495971,1984,"7"" - Playlist - 06"
"Style Council","Style Council","Have You Ever Had It Blue",https://www.discogs.com/release/16177187,1986,"7"" - Playlist - 06"
"Style Council","Style Council","It Didn't Matter",https://www.discogs.com/release/1412609,1987,"7"" - Playlist - 06"
"Style Council","Style Council",Money-Go-Round,https://www.discogs.com/release/13150444,1983,"7"" - Playlist - 06"
"Style Council","Style Council","My Ever Changing Moods",https://www.discogs.com/release/1412628,1984,"7"" - Playlist - 06"
"Style Council","Style Council","Shout To The Top",https://www.discogs.com/release/1346752,1984,"7"" - Playlist - 06"
"Style Council","Style Council","Speak Like A Child",https://www.discogs.com/release/1255813,1983,"7"" - Playlist - 06"
"Style Council","Style Council","Walls Come Tumbling Down!",https://www.discogs.com/release/1412614,1985,"7"" - Playlist - 06"
"Style Council","Style Council","Wanted Or Waiter, There's Some Soup In My Flies",https://www.discogs.com/release/2221630,1987,"7"" - Playlist - 06"
"Style Council","Style Council","À Paris",https://www.discogs.com/release/575135,1983,"7"" - Playlist - 06"
Stylistics,Stylistics,"$7000 And You",https://www.discogs.com/release/10160195,1977,"7"" - Archive 06"
Stylistics,Stylistics,"Can't Give You Anything (But My Love)",https://www.discogs.com/release/2461941,1975,"7"" - Retro - 03"
Stylistics,Stylistics,"Can't Help Falling In Love",https://www.discogs.com/release/1466534,1976,"7"" - Retro - 03"
Stylistics,Stylistics,"Funky Weekend",https://www.discogs.com/release/691257,1976,"7"" - Archive 06"
Stylistics,Stylistics,"I'm Stone In Love With You",https://www.discogs.com/release/1806484,1972,"7"" - Retro - 03"
Stylistics,Stylistics,"Let's Put It All Together",https://www.discogs.com/release/563586,1974,"7"" - Archive 06"
Stylistics,Stylistics,"Na-na Is The Saddest Word",https://www.discogs.com/release/1830789,1975,"7"" - Archive 06"
Stylistics,Stylistics,"Only For The Children / You Make Me Feel Brand New",https://www.discogs.com/release/2733050,1973,"7"" - Archive 06"
Stylistics,Stylistics,"Rockin' Roll Baby",https://www.discogs.com/release/1743813,1973,"7"" - Archive 06"
Stylistics,Stylistics,"Sing Baby Sing",https://www.discogs.com/release/487236,1975,"7"" - Archive 06"
Stylistics,Stylistics,"Sixteen Bars",https://www.discogs.com/release/1762863,1976,"7"" - Archive 06"
Stylistics,Stylistics,"Star On A TV Show",https://www.discogs.com/release/563589,1975,"7"" - Archive 06"
Stylistics,Stylistics,"You Make Me Feel Brand New",https://www.discogs.com/release/11449682,1974,"7"" - Retro - 03"
Stylistics,Stylistics,"You'll Never Get To Heaven (If You Break My Heart)",https://www.discogs.com/release/16126293,1976,"7"" - Archive 06"
"Stylistics Featuring Russell Thompkins, Jr.","Stylistics Featuring Russell Thompkins, Jr.","Betcha By Golly, Wow",https://www.discogs.com/release/978404,1972,"7"" - Retro - 03"
Styx,Styx,"Babe / I'm O.K.",https://www.discogs.com/release/10517790,1979,"7"" - Retro - 03"
Styx,Styx,"Boat On The River",https://www.discogs.com/release/3125343,1979,"7"" - Archive 06"
"Su Pollard","Su Pollard","Starting Together",https://www.discogs.com/release/1570984,1986,"7"" - Archive 06"
"Sub Sub Featuring Melanie Williams","Sub Sub Featuring Melanie Williams","Ain't No Love (Ain't No Use)",https://www.discogs.com/release/161013,1993,"7"" - Playlist - 06"
"Sue Wilkinson","Sue Wilkinson","You Gotta Be A Hustler If You Wanna Get On",https://www.discogs.com/release/16582953,1980,"7"" - Novelty"
"Sugar Minott / Desi Roots","Sugar Minott / Desi Roots","Good Thing Going (We've Got A Good Thing Going) / Hung Up",https://www.discogs.com/release/1253423,1981,"7"" - Playlist - 06"
Sugarcubes,Sugarcubes,Birthday,https://www.discogs.com/release/1104831,1987,"7"" - Playlist - 06"
Sugarcubes,Sugarcubes,Coldsweat,https://www.discogs.com/release/1183032,1988,"7"" - Playlist - 06"
Sugarcubes,Sugarcubes,Deus,https://www.discogs.com/release/781603,1988,"7"" - Playlist - 06"
"Sugarhill Gang","Sugarhill Gang","Rapper's Delight",https://www.discogs.com/release/9082691,1979,"7"" - Playlist - 06"
"Sunny Leslie","Sunny Leslie","Doctor's Orders",https://www.discogs.com/release/1747399,1974,"7"" - Archive 06"
Supertramp,Supertramp,"Breakfast In America",https://www.discogs.com/release/4031939,1979,"7"" - Playlist - 07"
Supertramp,Supertramp,Dreamer,https://www.discogs.com/release/8247506,"","7"" - Playlist - 07"
Supertramp,Supertramp,"Give A Little Bit",https://www.discogs.com/release/834208,1977,"7"" - Playlist - 07"
Supertramp,Supertramp,Lady,https://www.discogs.com/release/8934161,1975,"7"" - Playlist - 07"
Supertramp,Supertramp,"The Logical Song",https://www.discogs.com/release/13099527,1979,"7"" - Playlist - 07"
Supremes,Supremes,"Floy Joy",https://www.discogs.com/release/1925503,1972,"7"" - Retro - 03"
Supremes,Supremes,"Nathan Jones",https://www.discogs.com/release/5955815,1971,"7"" - Retro - 03"
Supremes,Supremes,"Where Did Our Love Go",https://www.discogs.com/release/7203892,1974,"7"" - Retro - 03"
"Supremes And The Temptations","Supremes And The Temptations","I'm Gonna Make You Love Me",https://www.discogs.com/release/6306211,1969,"7"" - Retro - 03"
"Surfaris / The Chantays","Surfaris / The Chantays","Wipe Out / Pipeline",https://www.discogs.com/release/2892010,1985,"7"" - Playlist - 07"
Survivor,Survivor,"Burning Heart",https://www.discogs.com/release/1057598,1985,"7"" - Archive 06"
Survivor,Survivor,"Eye Of The Tiger",https://www.discogs.com/release/2161525,1982,"7"" - Playlist - 07"
Survivor,Survivor,"The One That Really Matters",https://www.discogs.com/release/12446311,1982,"7"" - Archive 06"
"Susan Cadogan","Susan Cadogan","Love Me Baby",https://www.discogs.com/release/1525986,1975,"7"" - Archive 06"
"Susan Maughan With Wally Stott And His Orchestra And Chorus","Susan Maughan With Wally Stott And His Orchestra And Chorus","Bobby's Girl",https://www.discogs.com/release/1639518,1962,"7"" - Retro - 03"
"Sutherland Brothers & Quiver","Sutherland Brothers & Quiver","Arms Of Mary",https://www.discogs.com/release/5589106,1976,"7"" - Retro - 03"
"Sutherland Brothers & Quiver","Sutherland Brothers & Quiver",Secrets,https://www.discogs.com/release/2924012,1976,"7"" - Archive 06"
"Suzanne Vega","Suzanne Vega",Luka,https://www.discogs.com/release/5036004,1987,"7"" - Playlist - 07"
"Suzanne Vega","Suzanne Vega","Marlene On The Wall",https://www.discogs.com/release/3843712,1985,"7"" - Playlist - 07"
"Suzi Quatro","Suzi Quatro","48 Crash",https://www.discogs.com/release/12235758,1973,"7"" - Retro - 03"
"Suzi Quatro","Suzi Quatro","Can The Can",https://www.discogs.com/release/965712,1973,"7"" - Retro - 03"
"Suzi Quatro","Suzi Quatro","Devil Gate Drive",https://www.discogs.com/release/766054,1974,"7"" - Retro - 03"
"Suzi Quatro","Suzi Quatro","Heart Of Stone",https://www.discogs.com/release/1375351,1982,"7"" - Retro - 03"
"Suzi Quatro","Suzi Quatro","If You Can't Give Me Love",https://www.discogs.com/release/6888950,1978,"7"" - Retro - 03"
"Suzi Quatro","Suzi Quatro","Mama's Boy",https://www.discogs.com/release/771616,1980,Uncategorized
"Suzi Quatro","Suzi Quatro","She's In Love With You",https://www.discogs.com/release/6927600,1979,"7"" - Retro - 03"
"Suzi Quatro","Suzi Quatro","The Race Is On",https://www.discogs.com/release/2072088,1978,"7"" - Retro - 03"
"Suzi Quatro","Suzi Quatro","The Wild One",https://www.discogs.com/release/1679387,1974,"7"" - Retro - 03"
"Suzi Quatro","Suzi Quatro","Too Big",https://www.discogs.com/release/968469,1974,"7"" - Retro - 03"
Suzie,Suzie,Dance,https://www.discogs.com/release/5812037,1981,"7"" - Archive 06"
"Swans Way","Swans Way","Soul Train",https://www.discogs.com/release/522146,1984,"7"" - Archive 06"
Sweet,Sweet,Action,https://www.discogs.com/release/1184919,1975,"7"" - Retro - 03"
Sweet,Sweet,"Blockbuster !",https://www.discogs.com/release/1530838,1973,"7"" - Retro - 03"
Sweet,Sweet,Co-Co,https://www.discogs.com/release/4878374,1971,"7"" - Retro - 03"
Sweet,Sweet,"Fox On The Run",https://www.discogs.com/release/4624743,1975,"7"" - Retro - 03"
Sweet,Sweet,"Hell Raiser",https://www.discogs.com/release/10112449,1973,"7"" - Retro - 03"
